class,mean,med,std,skew,kurt,contr,homog,dissi,energ
63,104.45,104.0,25.54383487262631,1.2424795598800564,0.752343910446598,428.6333333333333,0.08689126584372439,15.344444444444445,0.08050764858994132
63,76.46,73.0,13.799579703744604,2.646383553670387,1.5810187469903572,252.78888888888892,0.08566896766107224,11.5,0.087488976377909
63,87.3,83.5,21.987496446844514,1.9323453483753124,1.3689262727260023,617.4333333333334,0.08523037633716413,17.122222222222224,0.07777777777777778
63,82.3,80.0,13.189768762188365,1.724975049115975,0.921431979297809,147.4777777777778,0.07370655968196314,9.655555555555555,0.0812707713240433
63,103.44,101.5,25.609107754859405,0.11998024019799569,0.6014162797098763,366.02222222222224,0.05282764183728243,14.222222222222221,0.0753592220347252
255,163.26,167.5,31.62423754021589,0.14808439751246993,-0.526970168942538,446.83333333333337,0.05789746323282539,15.811111111111114,0.07657804862272345
63,81.78,78.0,18.923308378822135,8.76849062892155,2.5775258460182218,211.6555555555556,0.09403215588040015,11.166666666666666,0.08089010988089465
63,85.35,83.0,15.867183114844298,0.29851259025186705,0.6514229812403932,338.71111111111117,0.08506838048153709,13.86666666666667,0.07737993487324513
63,88.5,87.5,16.468454693747073,1.1751618503772079,0.9655003433680381,294.35555555555555,0.08205123390852344,12.644444444444444,0.07576767609436587
255,102.24,98.0,17.293998959176562,0.014823265303869348,0.8262439283277234,305.1888888888889,0.05699422724846149,13.322222222222223,0.0769800358919501
255,144.41,140.5,30.14733653243683,-1.0833848353625053,0.21111424946911175,478.6888888888889,0.07111883058551009,17.0,0.08012336167697755
255,171.12,178.0,26.56210835005384,-0.37504066063926045,-0.511750248550994,631.1666666666665,0.07036617235702522,18.87777777777778,0.0769800358919501
63,103.57,85.0,36.53498460380133,-0.9944133071987569,0.7284357672076924,655.9777777777776,0.07932292748846725,18.31111111111111,0.07657804862272345
63,102.41,92.0,26.54057083033445,-0.9444705445930959,0.6489242283954748,472.75555555555553,0.07528088555694908,16.044444444444444,0.07657804862272345
63,89.02,88.0,13.244606449419326,3.493998869326199,1.445273079874748,168.04444444444442,0.08495010311597419,9.91111111111111,0.0773799348732451
255,115.16,95.0,38.24048116852088,-0.9950908489592956,0.6797454068040988,347.5333333333333,0.1060736114203539,11.733333333333334,0.07777777777777778
255,166.86,166.0,15.106303320137592,-0.6566042958452938,-0.08216749578461065,229.68888888888895,0.07768443209435026,12.333333333333336,0.08089010988089466
255,175.35,176.0,14.432168929166536,-0.6238180343503208,-0.20372805132161695,172.64444444444445,0.1006074658050431,10.555555555555557,0.08570693678078618
63,110.61,101.5,48.09800307705092,0.7608709315857873,0.32206953031245594,1005.1555555555556,0.13636155218438123,16.28888888888889,0.08713548411865624
63,113.66,103.5,30.242096488173566,-1.2150450602454224,0.3471106280631798,416.3444444444445,0.05408407153824057,16.07777777777778,0.0769800358919501
255,113.15,117.5,25.499166653049663,-1.1360175384469793,0.02466582817961298,301.8666666666667,0.08466965998449075,13.044444444444446,0.0769800358919501
255,153.33,152.5,16.153671409311258,0.8096317824578985,0.2800660648631844,201.57777777777778,0.06567364216686995,11.155555555555555,0.0812707713240433
255,163.96,164.5,15.043882477605306,-0.011455526417707862,0.0724638690307885,130.64444444444445,0.13073740277945747,8.711111111111112,0.08461970117626565
255,165.61,165.0,15.074412094672214,0.04944548282748773,0.5062703043240528,131.73333333333335,0.07559279314352313,9.622222222222222,0.08012336167697753
127,96.72,90.5,21.80920906406282,-0.287976166315421,0.790994941341022,138.93333333333334,0.14288913096906297,8.600000000000001,0.07777777777777778
127,112.14,115.0,21.014766237100996,-0.6756850782261261,-0.16340016468326368,223.06666666666666,0.1234936746685634,11.2,0.07817359599705716
255,105.62,95.0,28.196730306899063,-0.5196546297912725,0.8553013356017631,155.54444444444445,0.12224433929115808,9.366666666666667,0.0812707713240433
255,158.32,163.0,23.898066867426746,1.4620997260388249,-1.2565946234822563,142.8777777777778,0.08595673287243397,9.500000000000002,0.07856742013183861
63,120.48,100.5,48.66877438358192,-0.8911276798304253,0.448564018916853,823.0777777777778,0.0416892055856152,17.72222222222222,0.0753592220347252
63,89.32,83.0,20.52017543784653,2.6674699164200932,1.758217826949878,254.7444444444445,0.137132596057006,11.233333333333336,0.08240220541217405
63,95.57,90.0,22.949620911901793,2.7124677267049293,1.7008267847190126,218.1,0.12156112508062203,10.766666666666666,0.08089010988089465
63,82.83,74.0,25.201609075612613,4.485628639836652,2.0044345240239654,232.85555555555558,0.15078302579572495,10.87777777777778,0.08534606386520675
63,84.73,79.0,18.71729414204949,1.0997338165147257,1.2720484296759924,229.14444444444445,0.10669032719382487,11.18888888888889,0.08992452253465916
63,97.1,84.5,39.18430808372147,1.324366313953318,0.8426067770968831,1233.6444444444446,0.11221369846670744,18.333333333333336,0.07737993487324511
63,68.97,68.0,6.744560771466145,-0.20547392732092895,0.17360936006708927,48.92222222222223,0.14815335122950554,5.522222222222224,0.09262962222518371
63,68.3,67.5,8.308429454475737,0.03535966795861345,0.34743726123094626,79.30000000000001,0.1312792379494804,6.722222222222222,0.08570693678078618
63,76.4,75.0,11.469960767151735,-0.4467640044331782,0.5439168363464756,158.62222222222223,0.10965073477027903,9.377777777777778,0.08050764858994132
63,89.0,83.0,18.728053823075157,2.17795562073438,1.5682060576827206,124.72222222222223,0.1288743158034913,8.322222222222223,0.08678055195451839
63,80.85,78.5,12.482287450623785,-0.0750455330089772,0.5703760572266411,71.56666666666666,0.12702137018355097,6.877777777777778,0.08606629658238704
63,78.9,74.5,17.002058698875263,3.1815379746890917,1.6687773360649707,63.07777777777778,0.15859486990893798,6.033333333333334,0.08202679477907446
63,77.36,73.0,16.865064482533118,2.8208866855870944,1.6839680091780005,307.91111111111115,0.13883809649017156,10.777777777777777,0.09262962222518371
63,73.73,69.5,14.019882310490342,4.0580360419423,2.045427941658593,174.4888888888889,0.1919343870955961,8.555555555555557,0.09395296958493204
63,75.57,71.5,17.846150845490463,9.30660397292124,2.8311278695096234,108.53333333333335,0.18254582127663688,6.577777777777779,0.08713548411865624
63,75.16,73.5,10.718880538563718,6.353886959836645,1.8701689032184778,59.54444444444444,0.2058710105001965,5.566666666666667,0.08678055195451838
63,77.49,74.5,13.881278759537969,9.172529426558885,2.864135312414524,134.33333333333334,0.14423607423314824,7.288888888888891,0.09460770203292447
63,73.62,72.0,10.684362404935543,13.325541591905775,2.701473168142879,88.28888888888889,0.10630609768855481,7.200000000000001,0.08570693678078617
63,82.06,80.0,10.686271566828161,0.02095799258898623,0.724838133454896,91.77777777777777,0.14797318701304513,7.222222222222223,0.08314794192830981
63,76.1,73.0,16.23422311045404,14.977883003044873,3.244547921787993,249.03333333333336,0.14809792867591665,8.255555555555556,0.08461970117626565
63,72.94,70.0,14.243468678661108,16.55954603785997,3.569452787845528,238.1222222222222,0.16428572951859582,8.255555555555555,0.08713548411865624
63,88.5,76.0,33.183881629489946,2.140933555458104,1.5729101742544356,792.1333333333333,0.08421060605872766,19.08888888888889,0.08277591347639633
63,80.67,74.0,23.201747778992853,4.4386857689386385,2.176187729959507,433.52222222222224,0.14998135107843974,11.87777777777778,0.08992452253465914
63,71.77,71.0,9.172627758717782,1.9350277272292749,1.0249799283363932,50.84444444444444,0.17165200182113238,5.311111111111111,0.09060836905722272
63,74.47,72.5,8.8243470013367,1.609338931647434,1.1404753482038885,101.58888888888892,0.13706196826071107,7.300000000000001,0.0867805519545184
63,75.29,74.5,10.834477375489785,1.4126194490257804,0.9588815945887005,84.62222222222223,0.14292603232299234,6.844444444444445,0.08606629658238704
63,77.72,74.0,18.679978586711496,15.036865807512182,3.377236030441314,183.65555555555557,0.14262018023782064,8.411111111111113,0.0881917103688197
63,75.85,70.0,18.912099301769754,12.188145167182876,3.061034753193405,270.9555555555555,0.16081567754287687,9.866666666666667,0.08748897637790902
63,69.69,69.0,6.024441882863507,0.8470838700929053,0.7705133294462921,39.955555555555556,0.18248442622296138,4.822222222222223,0.09428090415820635
63,75.24,73.0,15.025391841812313,6.727321087958638,2.2050606262505323,166.44444444444443,0.11919795157930992,9.133333333333333,0.08923543557893895
63,70.4,70.0,8.41070746132571,0.5169384692010279,0.62763809482117,66.15555555555557,0.1582521742791836,6.355555555555556,0.08277591347639633
63,76.84,73.0,12.181724015918274,0.30667203066634574,1.0140143756869384,133.3888888888889,0.11938279820886212,8.233333333333334,0.08164965809277262
63,72.03,71.0,8.156537255477962,1.6558920951412057,1.0594406056966141,47.27777777777778,0.15916322036289277,5.544444444444444,0.08713548411865624
63,75.52,73.0,12.084270768234218,8.452040713989536,2.199500480627114,144.7555555555556,0.1140242246193504,9.066666666666668,0.08606629658238707
63,80.22,76.0,20.027770719678212,3.189505051835515,1.587669167210204,486.74444444444447,0.07162003237983149,14.411111111111111,0.0816496580927726
63,75.24,74.0,9.502757494538098,3.011837085122398,1.4236538869857607,99.21111111111114,0.1610342184468146,7.055555555555557,0.08606629658238706
63,75.5,72.0,18.013605968822567,22.21954520360984,4.444574084077214,287.20000000000005,0.14830399713980247,8.555555555555555,0.087488976377909
63,83.42,74.0,29.04554354802127,6.147668674528028,2.445398400877439,287.31111111111113,0.11366264966915386,11.333333333333336,0.08089010988089466
63,78.14,74.0,15.163785806981053,-0.03989637372823962,0.8692356875652604,297.43333333333334,0.06960380026919605,12.255555555555556,0.07973722274670736
63,80.97,76.5,15.670644530458853,3.2066916394934983,1.4782216888923414,199.7333333333334,0.14727303378409767,9.422222222222224,0.08498365855987976
63,78.17,75.0,12.814878071991165,9.683757011850826,2.5657308827857697,97.66666666666667,0.15846701014105166,6.733333333333334,0.09128709291752768
63,79.27,74.0,16.325963983789748,3.3115535431538197,1.8640150958062236,128.52222222222224,0.1698085615282052,7.766666666666668,0.0885409858361624
63,86.71,80.0,21.085679974807547,0.9235903353132362,1.24754015154511,527.9000000000001,0.07532665563307532,16.700000000000003,0.07737993487324513
63,93.51,78.0,32.81447698806123,1.2629163044407008,1.3633339942812008,729.8333333333335,0.08518606291102121,19.033333333333335,0.08164965809277261
63,71.94,69.0,15.228144995369593,5.048344042360645,2.088503655686778,307.6888888888889,0.1339027654853419,11.133333333333335,0.08351831321318283
63,74.97,73.0,12.864256682762512,6.325154664932381,2.1109475135391635,172.48888888888894,0.12152248551520674,9.17777777777778,0.08534606386520678
63,114.21,83.0,59.954365145500454,-0.6340170574915738,0.9599093851649947,889.1222222222223,0.11733648185839826,14.011111111111113,0.07737993487324511
63,68.18,67.5,7.681640449799769,1.8380325193082205,1.1699958493279674,71.13333333333335,0.1327882188320097,6.68888888888889,0.08351831321318284
63,98.66,91.0,31.117268517657525,5.569786290187967,2.3365242276986917,162.4777777777778,0.13287771976022406,9.655555555555555,0.08012336167697753
63,74.52,72.5,9.317166951386028,0.4195109404830366,0.9522969977145707,132.53333333333336,0.13290381040778343,8.533333333333335,0.08388704928078612
63,87.97,83.0,23.549715497219918,7.618810838473502,2.52604084366662,496.66666666666674,0.06853198551411852,14.68888888888889,0.07777777777777778
63,92.43,87.5,23.35134043261757,3.6971863868321275,1.571745528037835,447.288888888889,0.04698589790417717,17.244444444444447,0.07617394000445607
63,70.23,70.0,7.780559105874076,0.4833415771026699,0.4808094082031466,64.73333333333333,0.13843190879124256,6.2444444444444445,0.08888888888888889
63,77.92,70.0,29.626569156755224,8.67919176458947,2.9410823269000246,740.9555555555557,0.09431224754807106,15.022222222222226,0.08498365855987977
63,77.0,73.5,12.413702106946179,1.549021110624965,1.1221194086568422,123.87777777777778,0.1293221846113187,8.233333333333334,0.08351831321318282
63,101.62,88.5,40.04541921368785,3.108127563089635,1.930444077912271,831.0444444444446,0.06755391914905583,19.17777777777778,0.07817359599705717
63,102.73,94.0,28.019941113428484,0.1656419174564343,0.8684845249511174,591.9222222222222,0.06601512582586833,18.433333333333334,0.07737993487324511
63,73.82,71.0,11.406471847157649,0.8418548553380827,0.9362261720095229,108.24444444444447,0.12397093342857227,8.155555555555557,0.08923543557893895
63,82.45,75.0,26.54067632898604,7.788202349606779,2.6560657737005258,715.9777777777779,0.06852135425350935,16.355555555555558,0.08012336167697755
63,84.39,79.0,18.013270108450605,2.553688660980277,1.5967456540134985,289.17777777777775,0.10296036293052109,11.177777777777777,0.08277591347639633
63,98.81,90.0,26.77786212527057,0.8289556460521053,1.2441021560947072,589.1444444444446,0.06861471164518013,17.811111111111117,0.07737993487324513
255,127.27,121.0,33.483982738019684,-1.0717400220969435,0.3276396832176948,466.84444444444443,0.058241512447608404,15.533333333333335,0.0773799348732451
63,95.12,81.5,42.73506288751662,-0.010643309865356887,0.4536547728213507,1809.5333333333333,0.09114281241392304,20.733333333333334,0.0769800358919501
63,79.99,78.0,12.291049589030223,-0.48185619813755265,0.557775657520123,215.40000000000003,0.07557584888265417,11.511111111111113,0.08240220541217404
63,82.91,77.0,21.08321370190038,2.6721915255699322,1.5087107902062646,582.4555555555555,0.034791846325812774,18.12222222222222,0.07535922203472521
63,92.55,82.5,23.309815529085594,-0.8539833589523917,0.6636179439871959,373.711111111111,0.11697284199956094,13.51111111111111,0.08314794192830981
63,94.76,92.0,16.03004678720558,2.7318945410506554,1.6515876976412884,420.73333333333335,0.10510655530664116,13.044444444444444,0.08050764858994132
255,126.12,120.5,30.382982078788775,-0.7014861077631873,0.4174030827387671,324.2555555555556,0.06549238295172966,14.544444444444446,0.07617394000445604
255,175.33,177.5,22.877523904478824,4.000110593852003,-1.6576775367426657,371.8555555555556,0.07497318474572197,13.277777777777782,0.07698003589195011
63,87.87,86.0,14.260192845820844,-0.561822031837095,0.36025943169697283,198.01111111111112,0.09771876918984233,10.944444444444445,0.08240220541217404
63,83.02,83.0,8.432057874564192,-0.1266734173503581,0.35410904215676986,109.43333333333334,0.13945859893504736,7.78888888888889,0.08713548411865624
63,85.13,81.0,15.867359578707479,3.489593709105047,1.7914148474454046,190.66666666666669,0.13178762018555737,9.333333333333332,0.08164965809277261
255,101.43,91.5,26.81538923827137,3.3298351872478076,1.9183059997449048,238.9888888888889,0.11883257955343725,10.166666666666668,0.08012336167697755
255,163.94,167.0,23.28725831866001,0.25299445182440383,-0.7767091574183481,158.16666666666666,0.1352363368743516,9.766666666666667,0.08089010988089465
255,177.99,177.5,10.984074835870338,-0.3565403053788785,-0.04386454451056001,112.67777777777778,0.13546564984695203,8.144444444444444,0.08277591347639633
63,74.54,71.0,12.338087372036236,1.7323412888780574,1.2414351325148565,113.65555555555555,0.18622953469570738,7.699999999999999,0.09262962222518371
63,87.04,85.0,19.135265872205697,-0.27739518606415103,0.38428690447874103,405.73333333333335,0.0465033830779298,15.266666666666667,0.07817359599705716
63,96.73,91.5,20.52259973784998,1.7803914709416526,1.3209887489015941,409.9333333333334,0.08700392686008447,13.644444444444446,0.07856742013183861
255,129.04,129.0,20.00195990396941,-0.6877951483754985,0.1712834561964505,248.03333333333333,0.05693305093574102,12.655555555555557,0.07973722274670736
255,167.96,166.5,10.56874637788229,-0.3515715086195388,0.44099835101801005,82.2,0.12174407492760485,7.577777777777778,0.08534606386520675
255,170.5,170.0,15.848974730246749,0.04257490941708175,0.28730975397196185,144.33333333333334,0.08073451893991437,9.666666666666668,0.07777777777777778
63,69.97,70.0,6.364675954045107,0.5431601248790514,0.4133613787017338,47.866666666666674,0.16809763835919705,5.355555555555557,0.09395296958493203
63,79.78,77.0,13.471881828460342,2.1424047126690455,1.3511942700397064,113.8777777777778,0.1557796647747893,7.233333333333334,0.0842541716005728
63,86.95,84.0,13.9329645086751,3.9897212454719018,1.7013374826269816,148.54444444444448,0.14459935315077552,8.655555555555557,0.08314794192830983
255,95.9,87.0,23.340308481251913,1.1740744993466699,1.3969541889315011,149.22222222222223,0.11072769462029944,8.88888888888889,0.08240220541217404
255,161.32,165.5,27.483769755985076,0.3106419763999684,-0.843069044886323,270.18888888888887,0.04912397652695529,12.988888888888889,0.07657804862272347
255,169.3,170.5,19.603316046016296,-0.2920200475810866,-0.17904206093902467,165.63333333333335,0.11973404534125123,10.3,0.07934920476158722
63,73.9,71.0,11.064809081046088,6.405193107962035,2.1505914099036016,71.78888888888889,0.14303062243422154,6.611111111111111,0.08606629658238704
63,75.1,75.5,8.756140702387096,-0.7870008226373497,0.03720655554446061,78.15555555555555,0.17404012169887062,6.711111111111111,0.08784104611578832
63,86.19,82.0,11.942943523269294,0.8800949757299401,1.2036862923746565,123.38888888888891,0.10626232581572387,8.655555555555557,0.08713548411865625
255,149.54,154.5,31.233450017569304,3.7284596776516308,-1.251019280237711,650.9555555555555,0.06361217138986519,12.844444444444445,0.07737993487324511
